Production Line,Diameter (inches)
B,6.07426475
B,6.025280786
B,5.981376606
B,6.178796788
B,5.985955965
B,6.120851656
B,6.17088855
B,6.111975095
B,6.068096129
B,6.060658472
B,6.082485596
B,6.110971834
B,6.147278382
B,6.092238645
B,6.121377408
B,6.084215002
B,6.047499656
B,6.08146665
B,6.172156526
B,6.043379717
B,6.068104063
B,6.107218421
B,6.057284726
B,6.073762548
B,6.058773114
B,6.024496717
B,6.075615036
B,6.082757696
B,6.091628333
B,6.126191739
B,6.142814323
B,6.033696009
B,6.039616352
B,5.981235547
B,6.127252504
B,6.123318814
B,6.091094106
B,6.104277437
B,6.095803599
B,6.137121727
B,6.142503776
B,6.100533919
B,6.172181608
B,6.044925668
B,5.992877076
B,6.165182218
B,6.119043642
B,6.163701126
B,6.116665291
B,6.115013292
B,6.115409926
B,6.135161649
B,6.062063925
B,6.073894396
B,6.125193766
B,6.147173338
B,6.166900612
B,6.067829231
B,6.045719846
B,6.030472199
B,6.062749799
B,6.075277759
B,6.097375867
B,6.08178896
B,6.153278148
B,6.064245376
B,6.047442559
B,6.084858251
B,5.950938367
B,6.03914685
B,6.227551464
B,6.056180336
B,6.021242206
B,6.166850856
B,6.151405427
B,6.097544773
B,6.1192746
B,6.053006923
B,6.124085299
B,6.074327269
B,6.160352289
B,6.062028829
B,6.119437757
B,6.110560538
B,6.07292465
B,6.092109947
B,6.150977202
B,6.062455928
B,6.02644314
B,6.083856462
B,6.160216204
B,6.110668444
B,6.021342928
B,6.091778089
B,6.137550627
B,6.027808869
B,6.135836914
B,6.134075019
B,6.07849713
B,6.108061912
B,6.072457945
B,6.05574178
B,6.028717619
B,6.152550989
B,6.047545754
B,6.091019528
B,6.133139185
B,6.190249385
B,6.131487959
B,6.119586154
B,6.025655083
B,6.286152718
B,6.081988378
B,6.192038978
B,6.166427678
B,6.086917669
B,6.1152751
B,6.087154864
B,6.08227725
B,6.133620736
B,6.141783439
B,6.156014995
B,6.189937851
B,6.045945445
B,6.051006513
B,6.068933228
B,6.119832097
B,6.105337605
B,6.173214428
B,6.122513544
B,6.174070981
B,6.029413088
B,6.114247529
B,6.185204497
B,6.050421457
B,6.137485728
B,6.032623308
B,6.072521028
B,6.085468896
B,6.063258131
B,6.101204541
B,6.128485137
B,6.138533132
B,5.965861322
B,6.060759907
B,6.119008518
B,6.122703186
B,6.227535175
B,6.135338732
B,6.051252144
B,6.124878982
B,5.994997958
B,6.066139615
B,6.069238595
B,6.109868199
B,6.04677898
B,6.087766326
B,6.08276717
B,6.102085468
B,6.026752018
B,6.101185202
B,6.180897903
B,6.141979229
B,6.068965102
B,6.070754703
B,6.124874672
B,6.098899004
B,6.048652188
B,6.117524561
B,6.198940225
B,6.058802462
B,6.098649426
B,6.132936814
B,6.138625341
B,6.159917086
B,6.142329512
B,6.121724558
B,6.167883896
B,6.129870649
B,6.015967374
B,6.031776648
B,6.054153477
B,6.149796746
B,6.049638443
B,6.02111504
B,6.121467512
B,6.153880698
B,6.062835801
B,6.038753801
B,6.100342769
B,6.036173647
B,6.145335546
B,6.138934547
B,6.065815377
B,6.127539255
B,5.98819593
B,6.098719167
B,6.086243331
B,6.085396169
B,6.093439386
B,6.117801313
B,6.141559281
B,6.14776153
B,6.041935448
B,6.111273124
B,6.048055871
B,6.145560646
B,6.095569258
B,6.098773809
B,6.013286001
B,6.037351881
B,6.09228035
B,6.062954265
B,6.107876277
B,6.14417222
B,6.051693853
B,6.173649775
B,6.057762774
B,6.028014223
B,6.086814449
B,6.075276748
B,6.07453017
B,6.151104746
B,6.034766389
B,6.142569439
B,6.065441628
B,6.143666143
B,6.067238911
B,6.138004564
B,6.191471544
B,6.151818743
B,6.106473824
B,6.131277577
B,6.084454527
B,6.129817226
B,6.121279538
B,6.100510887
B,6.117397347
B,6.180703148
B,6.08063068
B,6.142484791
B,6.117472429
B,6.034545761
B,6.14591109
B,6.073348495
B,6.029458067
B,6.060101316
B,6.170238748
B,6.144278639
B,6.133359972
B,6.017852437
B,6.126907676
B,6.157931123
B,6.111565687
B,6.159666972
B,6.18761392
B,6.139297408
B,6.107313508
B,6.082823743
B,6.082696255
B,6.134572427
B,6.072242113
B,6.136161979
B,6.143356713
B,6.191983691
B,6.124564264
B,6.046760781
B,6.009648321
B,6.094539128
B,6.131327346
B,6.055785724
B,6.131663481
B,6.080911382
B,6.112300968
B,6.121808037
B,6.127589474
B,6.153460887
B,6.117746648
B,6.090855876
B,6.046128179
B,6.093092206
B,6.052875529
B,6.088252078
B,6.041892506
B,6.106337312
B,6.035241089
B,6.114596593
B,6.110766949
B,6.054063248
B,6.092492032
B,6.04259114
B,6.130268454
B,6.096242389
B,6.063415128
B,6.197691057
B,6.009282713
B,6.085451575
B,6.132418821
B,6.040925331
B,6.087323562
B,6.10100744
B,6.122914775
B,6.071934471
B,6.1666417
B,6.076191014
B,6.10224349
B,6.119420248
B,6.085049436
B,6.039852675
B,6.093192019
B,6.138814791
B,6.099598088
B,6.170315362
B,6.006958004
B,6.056695189
B,6.073001739
B,6.117755194
B,6.080112083
B,6.125717706
B,6.124039293
B,6.136594304
B,6.070726044
B,6.0813238
B,6.123237734
B,6.083512435
B,6.027330963
B,6.202744673
B,6.136400773
B,6.104484629
B,6.173331515
B,6.106439026
B,6.111620962
B,6.065192671
B,6.105665438
B,5.989876601
B,6.066093561
B,6.06562988
B,6.142353863
B,6.070605012
B,6.055542937
B,6.117863917
B,6.151368239
B,6.166926757
B,6.021645634
B,6.129577017
B,6.087303818
B,6.121921609
B,6.088134683
B,6.081067422
B,6.114996408
B,6.066579083
B,6.108354486
B,6.220274909
B,6.076987786
B,6.076165872
B,6.12448517
B,6.131154837
B,6.131622444
B,6.128383183
B,6.083528662
B,6.123574013
B,6.163726708
B,6.138845666
B,6.094805627
B,6.076045865
B,6.107119993
B,6.153684967
B,6.13895577
B,6.112412255
B,6.052270668
B,6.033686048
B,6.032353873
B,6.009388224
B,6.057893069
B,6.136879709
B,6.03672223
B,6.149390129
B,6.06918582
B,6.110860916
B,6.125408264
B,6.075626096
B,6.045632046
B,6.138889327
B,6.089357337
B,6.146128333
B,6.134059664
B,6.110553311
B,6.159016457
B,6.168307489
B,6.006062991
B,6.070981621
B,6.062112682
B,6.224961477
B,6.147882611
B,6.106684145
B,6.063080695
B,6.040295768
B,6.053259573
B,6.07649702
B,6.158814366
B,6.104646074
B,6.089424954
B,6.064568146
B,6.117731826
B,6.126487859
B,6.074188142
B,6.123773498
B,6.137057007
B,6.103999822
B,6.017667738
B,6.123970893
B,6.175191448
B,6.133693451
B,6.116902391
B,6.098595323
B,6.100756334
B,6.102863704
B,6.074869194
B,6.034806953
B,6.138596781
B,6.054544832
B,6.059815022
B,6.090652532
B,6.1382595
B,6.115725275
B,6.144438416
B,6.177172421
B,6.112159543
B,6.109639298
B,6.132265978
B,6.148604096
B,6.073056117
B,6.14797496
B,6.08932694
B,6.114561492
B,6.202321538
B,6.102354467
B,6.121482756
B,6.118385646
B,6.096449635
B,6.024026918
B,6.123860092
B,6.088745205
B,6.078454194
B,6.074173114
B,6.08413522
B,6.160440985
B,6.088459112
B,6.072124606
B,6.140646005
B,6.235343249
B,6.083906029
B,6.090247332
B,6.084550344
B,6.008994762
B,6.196846477
B,6.131188652
B,6.093805031
B,6.103112372
B,6.086774229
B,6.159973652
B,6.1172929
B,6.04680225
B,6.079379938
B,6.032010259
B,6.106080554
B,6.076204265
B,6.118475223
B,6.114811845
B,6.150836726
B,6.023005449
B,6.117752421
B,6.112733239
B,6.180742986
B,6.09559116
B,6.038514846
B,6.109658274
B,6.07412865
B,6.10221416
B,5.992505935
B,6.057922504
B,6.091022642
B,6.111967581
B,6.125219979
B,6.02642678
B,6.062660615
B,6.115398331
B,6.146075717
B,6.197513361
B,6.201934676
B,6.093362348
B,6.152613551
B,6.042021405
B,6.099049761
B,6.140195821
B,6.069224175
B,6.094420065
B,6.128028552
B,6.100575361
B,6.124040108
B,6.024297344
B,6.132724182
B,6.123851849
B,6.177966825
B,6.12033759
B,6.090382809
B,6.057358994
B,6.173874628
B,6.217842978
B,6.118379238
B,6.136828921
B,6.1547744
B,6.104561643
B,6.149854153
B,6.065175555
B,6.144604695
B,6.109887161
B,6.13806934
B,6.130850282
B,6.049209765
B,6.121715735
B,6.084214606
B,6.15130458
B,6.078878538
B,6.117283168
B,6.072694181
B,6.100100689
B,6.007158716
B,6.076784594
B,6.064680384
B,6.088626454
B,6.122020731
B,6.105069951
B,6.086783904
B,6.12995923
B,6.037576365
B,6.059233587
B,6.069489131
B,6.087190519
B,6.070051646
B,6.07417913
B,6.111214775
B,6.189807336
B,6.154109923
B,6.02892059
B,6.046119608
B,6.019970346
B,6.107354932
B,6.108255964
B,6.079752378
B,6.05011853
B,6.113500101
B,6.098211009
B,6.137846278
B,6.162960491
B,6.15925272
B,6.08718252
B,5.994468632
B,6.119611483
B,6.0962354
B,6.139029047
B,6.150601075
B,6.140201265
B,6.121553971
B,6.116703949
B,6.006606351
B,6.058155243
B,6.042212673
B,6.109062741
B,6.132417031
B,6.1747139
B,6.048016424
B,6.076759094
B,6.162072829
B,6.154622939
B,6.137217634
B,6.171661538
B,6.137216817
B,6.118900089
B,6.034904565
B,6.123504627
B,6.175517674
B,6.104075434
B,6.106931252
B,6.081302299
B,6.036295989
B,6.049037989
B,6.125322632
B,6.130627491
B,6.016252378
B,6.127468625
B,6.064115962
B,6.076410531
B,6.052020082
B,6.216599398
B,6.107018437
B,6.22205413
B,6.049434722
B,6.167385897
B,6.087852884
B,6.183354709
B,6.065738991
B,6.122419902
B,6.042489382
B,6.123902274
B,6.117300234
B,6.109522519
B,6.065908682
B,6.113963694
B,6.029772872
B,6.053629052
B,6.062447903
B,6.090221734
B,6.072324993
B,6.063035419
B,6.020044459
B,6.212273392
B,6.087544089
B,6.160739298
B,6.154253454
B,6.047772301
B,6.056082808
B,6.117106173
B,6.100018123
B,6.112693505
B,6.162395538
B,6.154134437
B,6.158013451
B,6.108988978
B,6.172138694
B,6.008886401
B,6.114325432
B,6.18418088
B,6.087879444
B,6.189250855
B,6.092542701
B,6.065017889
B,6.092027384
B,6.097089138
B,6.184071715
B,6.089762795
B,6.063162216
B,6.170564098
B,6.088437906
B,6.094674614
B,6.089986606
B,6.180465146
B,6.077200407
B,6.129417793
B,6.126403795
B,6.146258806
B,6.029914961
B,6.042376178
B,6.109337703
B,6.124627794
B,6.05009369
B,6.104252799
B,6.02403937
B,6.01197721
B,6.05235324
B,6.083265691
B,6.129605648
B,6.067705792
B,6.077815825
B,6.141501246
B,6.082537917
B,6.13694603
B,6.07764052
B,6.072910593
B,6.048750672
B,6.082612707
B,6.138755911
B,6.117845062
B,6.093790743
B,6.06027465
B,6.024840067
B,6.084408904
B,6.166922446
B,6.163265791
B,6.111405592
B,5.969312807
B,6.16358773
B,6.115477858
B,6.161490033
B,6.093651919
B,6.087986251
B,6.091230352
B,6.116211675
B,6.066367004
B,6.155822295
B,6.093023823
B,6.019334801
B,6.163166932
B,6.125565564
B,6.157296543
B,6.145599943
B,6.173049862
B,6.07088637
B,6.066861048
B,6.100278489
B,6.073123038
B,6.111466465
B,6.014728318
B,6.121451595
B,6.057218626
B,6.093847299
B,6.009553681
B,6.087723516
B,6.035500628
B,6.115765326
B,6.09127703
B,6.067535684
B,6.091046359
B,6.119219449
B,6.10301675
B,6.100292936
B,6.111204082
B,6.171592226
B,6.115261064
B,6.216149803
B,6.073291772
B,6.068501512
B,6.06297037
B,6.016332034
B,6.083036822
B,6.061606043
B,6.118540262
B,6.138645168
B,6.120523917
B,6.197838075
B,6.036745928
B,6.115498348
B,5.990803945
B,6.049074541
B,6.127269084
B,6.069268468
B,6.026685463
B,6.117839891
B,6.119871828
B,6.124095513
B,6.1549498
B,6.101988353
B,6.011009425
B,6.052970403
B,5.954904113
B,6.101443252
B,6.061970517
B,6.167214627
B,6.213917663
B,6.13978395
B,6.033826747
B,6.095626592
B,6.12371912
B,6.015775044
B,6.027717219
B,6.108805664
B,6.122341039
B,6.175265584
B,6.121961598
B,6.006109571
B,6.104251746
B,5.964010825
B,6.079164381
B,6.009044679
B,6.189723682
B,6.029605775
B,6.1139876
B,6.044568284
B,6.101506671
B,6.050745369
B,6.052854402
B,6.126629328
B,6.123818547
B,6.125508215
B,6.062316724
B,6.1247009
B,6.195190501
B,6.074924938
B,6.058011477
B,6.099228087
B,6.121086068
B,6.211675962
B,6.100030924
B,6.004231298
B,6.074506906
B,6.005047906
B,6.049152182
B,6.091215225
B,6.208180702
B,6.111983087
B,6.104600694
B,6.088906469
B,6.171423963
B,6.083701494
B,6.082535857
B,6.098745011
B,6.050391279
B,6.14443944
B,6.135275447
B,6.223608064
B,6.162599121
B,6.062990343
B,6.103751284
B,6.066539778
B,6.096586188
B,5.966170368
B,6.064054348
B,6.102987363
B,6.107208521
B,6.102198574
B,6.080127336
B,6.12375115
B,6.071710669
B,6.09367325
B,6.065541207
B,6.11743136
B,5.998651806
B,6.136767818
B,6.064040241
B,5.942057003
B,6.04603878
B,6.016083757
B,6.018166223
B,6.131759638
B,6.087965193
B,6.029611702
B,6.081939577
B,6.060075863
B,6.028243673
B,6.099395
B,6.126612198
B,6.112088194
B,6.1578848
B,6.022305446
B,6.086116822
B,6.118643752
B,6.075934416
B,6.098318048
B,6.062691501
B,6.121825091
B,6.106924517
B,6.10523973
B,6.173458186
B,6.093953473
B,6.068883819
B,6.081111921
B,6.128549392
B,6.110105339
B,6.071652547
B,6.11623154
B,6.027679785
B,6.114339598
B,6.087170911
B,6.135468136
B,6.054127802
B,6.109889897
B,6.117402201
B,6.082166527
B,6.176866221
B,6.08120007
B,6.100119226
B,6.184186639
B,6.193426886
B,6.061696451
B,6.005256109
B,6.105068615
B,6.089634829
B,6.179667263
B,6.168410452
B,6.074828759
B,6.135870772
B,6.102595321
B,6.107388964
B,6.064593638
B,6.190259492
B,6.224034997
B,6.075034097
B,6.084815739
B,6.094031376
B,6.055105297
B,6.075384762
B,6.089884204
B,6.132476839
B,5.982469882
B,6.146625731
B,6.088560869
B,6.146952246
B,6.042818382
B,6.047610167
B,6.069245151
B,6.111115311
B,6.06267043
B,6.128192664
B,6.118692136
B,6.111108071
B,6.11731475
B,6.09154249
B,6.158056452
B,6.071009605
B,6.06378309
B,6.086851949
B,6.071311697
B,6.10995888
B,6.116651354
B,6.093774139
B,6.062865886
B,6.081473879
B,6.111751385
B,6.104123199
B,6.130199016
B,6.123557303
B,6.088429139
B,6.139354481
B,6.090165649
B,6.151909267
B,6.072958633
B,6.063866758
B,6.141465732
B,6.142336631
B,6.10830592
B,6.083135495
B,6.094140562
B,6.085560452
B,6.115222093
B,6.141731452
B,6.106259931
B,6.047903845
B,6.130469511
B,6.144845357
B,6.159113896
B,6.0385968
B,6.154235064
B,6.096402292
B,6.229370856
B,6.074194919
B,6.035586602
B,6.139125223
B,6.072244668
B,6.052811836
B,6.11999315
B,6.16021914
B,6.12471576
B,6.102443931
B,6.116451338
B,6.066382378
B,5.97434537
B,5.982637118
B,6.11682706
B,6.093371252
B,6.072181596
B,6.066057356
B,6.074304366
B,6.087890904
B,6.022289063
B,6.082854543
B,6.195002284
B,6.139950514
B,6.160925178
B,6.143906726
B,6.047951633
B,6.029020968
B,6.138009204
B,6.088091141
B,6.132360852
B,6.156677371
B,6.233626755
B,6.136364441
B,6.139232163
B,6.14882857
B,6.143531582
B,6.145894241
B,6.067640362
B,6.02396001
B,6.238489989
B,6.226619179
B,6.190765026
B,6.07990785
B,6.044066174
B,6.061406036
B,6.09454401
B,6.012104212
B,6.226268934
B,6.170614351
B,6.122722765
B,6.063485834
B,6.107446027
B,6.086903081
B,6.153871618
B,6.116026185
B,6.037431752
B,6.146711175
B,6.166774873
B,6.22183259
B,6.070784105
B,6.105877289
B,6.080927831
B,6.145117123
B,6.167435405
B,5.996891184
B,6.181239462
B,6.046281543
B,6.126144315
B,6.168117724
B,6.103596585
B,6.039883097
B,6.125530857
B,6.058399661
B,6.184343196
B,6.157845436
B,6.132131757
B,6.118421173
B,6.139953983
B,6.239120809
B,6.168730755
B,6.10700763
B,6.167400564
B,6.123948547
B,6.077459436
B,6.079877993
B,6.10577856
B,6.085997465
B,6.022438856
B,6.172743562
B,6.123392577
B,6.042858207
B,6.060598117
B,6.034796411
B,6.054740306
B,5.959511496
B,6.084740467
B,6.209030957
B,6.111631471
B,6.136881619
B,6.125263043
B,6.122453608
B,6.090159642
B,6.114738893
B,6.025996059
B,6.022005278
B,6.094340325
B,6.07529823
B,6.039774026
B,6.150694137
B,6.122247225
B,6.048413117
B,6.042576119
B,6.052338883
B,6.15555992
B,6.100239661
B,6.181490799
B,6.066106826
B,6.088802075
B,6.120407845
B,6.176342908
B,6.03987727
B,6.154214696
B,6.10289425
B,6.023125139
B,6.052546461
B,6.148784831
B,6.146844996
B,6.155844914
B,6.082430945
B,6.147468278
B,5.976458499
B,6.101886102
B,6.108037098
B,6.080619831
B,6.107876864
B,6.081918644
B,6.087375018
B,6.069031592
B,6.146180155
B,6.120418082
B,6.100132466
B,6.083775837
B,6.147509495
B,6.092340417
B,6.063745611
B,6.005304897
B,6.104112753
B,6.062360602
B,6.057785685
B,6.064859421
B,5.996340996
B,6.124631821
B,6.053706757
B,6.086732523
B,6.108610482
B,6.143701134
B,6.036420076
B,6.063547642
B,6.106047819
B,5.979103258
B,6.003919105
B,6.161406419
B,5.985744304
B,6.0618272
B,6.050970934
B,6.122478748
B,6.105285845
B,6.073037834
B,6.118072054
B,6.161225448
B,6.060588515
B,6.036875413
B,6.15111246
B,6.052256018
B,6.127743858
B,6.038061168
B,6.036759007
B,6.14371076
B,6.084717548
B,5.954828711
B,6.114042528
B,6.064050432
B,6.112782369
B,6.111787945
B,6.175373112
B,6.068486548
B,6.015695015
B,6.039463328
B,6.161537822
B,6.129838758
B,6.092190496
B,6.021907848
B,6.10025176
B,6.095350602
B,6.105717539
B,6.145471392
B,6.087650081
B,6.045857367
B,6.102617123
B,6.094690006
B,6.158251432
B,6.059358014
B,6.065272546
B,6.061391056
B,6.164577866
B,6.126931906
B,6.071195979
B,6.060217516
B,6.176319252
B,6.10540175
B,6.084754128
B,6.179395011
B,6.126435373
B,6.089686743
B,6.012329054
B,6.045520523
B,6.101728181
B,6.113150721
B,6.087237981
B,6.100556479
B,6.12448989
B,6.072973939
B,6.028686996
B,6.063027546
B,6.115196849
B,5.981903715
B,6.093801623
B,6.122618856
B,6.048913296
B,6.076017083
B,6.004556241
B,6.132158503
B,6.118273213
B,6.202705214
B,6.098287902
B,6.112712442
B,5.916891737
B,6.11693518
B,6.059681426
B,6.132065743
B,6.104310551
B,6.16060209
B,6.14765875
B,6.070616157
B,6.115418816
B,6.116548084
B,6.028610366
B,6.081160415
B,6.102869519
B,6.054404005
B,6.104817763
B,6.139317738
B,6.116456947
B,6.035717483
B,6.046529973
B,6.128874138
B,5.983017996
B,6.05095803
B,6.091517792
B,6.068193825
B,6.036582447
B,6.029309177
B,6.079302679
B,6.118505263
B,6.207136876
B,6.046411358
B,6.122668445
B,6.159748377
B,6.089130281
B,6.091047812
B,6.1195517
B,6.073630112
B,6.153316302
B,6.062425604
B,6.184404231
B,6.086232121
B,6.136036539
B,6.120541118
B,6.118003157
B,6.111777359
B,6.113538202
B,6.164204254
B,5.970394985
B,6.115819605
B,6.221925154
B,6.072603805
B,6.129390051
B,6.095821048
B,6.172632137
B,6.107586831
B,6.10837209
B,6.10767936
B,6.178209417
B,6.158331034
B,6.067613189
B,6.094703336
B,5.968005898
B,5.986308881
B,6.109670057
B,6.12420755
B,6.100771223
B,6.13929668
B,6.113371457
B,6.059196365
B,6.121511004
B,6.062207421
B,6.143205071
B,6.114945583
B,6.163745957
B,6.145191926
B,5.975430377
B,6.108027694
B,6.064218705
B,6.202695548
B,6.055886675
B,6.093618692
B,6.1219937
B,6.125421923
B,6.146901277
B,6.156428562
B,6.135669575
B,6.134829773
B,6.09684592
B,6.0842191
B,6.12874303
B,6.118342943
B,6.167936936
B,6.064959063
B,6.132211724
B,6.048981595
B,6.120021638
B,6.115040337
B,6.01581334
B,6.085147532
B,6.102861773
B,6.055568065
B,6.044477183
B,6.121038231
B,6.067546422
B,6.117207279
B,6.166013553
B,6.102941798
B,6.088572912
